repo_name,ref,path,symlink_target,docker_base_image
ZimmSebas/SecretHitlerBot,refs/heads/master,Dockerfile,,stretch
getong/docker-erlang-otp,refs/heads/master,23/slim/Dockerfile,,buster
swift-nav/piksi_tools,refs/heads/v3.1.0-release,docker/Dockerfile.buster,,buster
google/protobuf,refs/heads/master,kokoro/linux/dockerfile/test/ruby/Dockerfile,,stretch
konstruktoid/dockerfiles,refs/heads/master,cheese/Dockerfile,,buster
rothgar/dockerfiles,refs/heads/master,cheese/Dockerfile,,buster
alanbrent/dockerfiles,refs/heads/master,android-tools/Dockerfile,,stretch
nfq-technologies/docker-images,refs/heads/master,debian-bullseye/Dockerfile,,bullseye
pni-libraries/libpnicore,refs/heads/develop,.ci/debian9/Dockerfile,,stretch
manfer/ivozprovider,refs/heads/bleeding,extra/simple-cdd/Dockerfile,,stretch
kartta-labs/Project,refs/heads/master,Dockerfile-fe,,buster
johnsandiford/dockerfiles,refs/heads/master,transmission-ui/Dockerfile,,buster
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/transmission-ui/Dockerfile,,buster
aadl/docker-cups,refs/heads/master,2.1.3/Dockerfile,,stretch
johnsandiford/dockerfiles,refs/heads/master,nginx-extras/Dockerfile,,buster
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/nginx-extras/Dockerfile,,buster
jfrazelle/dockerfiles,refs/heads/master,stress/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,stress/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,stress/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,stress/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,stress/Dockerfile,,bullseye
luzifer-docker/factorio,refs/heads/master,Dockerfile,,stretch
OpenISA/riscv-sbt,refs/heads/master,docker/riscv-sbt/Dockerfile,,stretch
bmhm/webtrees-jsonld,refs/heads/next-2.0,tests/integration/loader/Dockerfile,,buster
arcenik/docker-authfromhost,refs/heads/master,debian-bullseye/Dockerfile,,bullseye
jfrazelle/dockerfiles,refs/heads/master,chrome/stable/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,chrome/stable/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,chrome/stable/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,chrome/stable/Dockerfile,,bullseye
nemequ/simde,refs/heads/master,test/docker/Dockerfile.mipsel,,buster
MazZzinatus/storm,refs/heads/master,travis/dockerfiles/Dockerfile.debian-9,,9
Perl/docker-perl,refs/heads/master,"eol/5.014.004-slim,threaded-buster/Dockerfile",,buster
jniltinho/go-samba4,refs/heads/master,Dockerfile,,stretch
xairy/syzkaller,refs/heads/master,tools/docker/syzbot/Dockerfile,,bullseye
ntd/adg,refs/heads/master,nodist/Dockerfile,,stretch
panubo/docker-apache-mvh,refs/heads/master,stretch/Dockerfile,,stretch
pni-libraries/python-pni,refs/heads/develop,.ci/debian9_py2/Dockerfile,,stretch
Bart-0110/gmod-server-docker,refs/heads/master,Dockerfile,,stretch
antanst/docker-monero,refs/heads/master,Dockerfile,,9
SIT-Jura/crdppf,refs/heads/master,Dockerfile_config,,stretch
udevbe/greenfield,refs/heads/master,compositor-proxy/example-apps/xterm/Dockerfile,,buster
ajhaydock/dockerfiles,refs/heads/master,foobar2000/Dockerfile,,stretch
paulgalow/fileshelter-docker,refs/heads/master,application/Dockerfile,,buster
baszoetekouw/SCZ-deploy,refs/heads/master,docker/proxy/Dockerfile,,stretch
sdhoward/docker-library,refs/heads/master,x86_64/uemacs/Dockerfile,,stretch
EvaSDK/PackageKit,refs/heads/master,tests/ci/Dockerfile-debian,,buster
tintou/PackageKit,refs/heads/master,tests/ci/Dockerfile-debian,,buster
saneax/dockerfiles,refs/heads/master,evince/Dockerfile,,stretch
MiczFlor/RPi-Jukebox-RFID,refs/heads/develop,ci/Dockerfile.buster.amd64,,buster
johnsandiford/dockerfiles,refs/heads/master,nmap/Dockerfile,,buster
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/nmap/Dockerfile,,buster
jboeuf/grpc,refs/heads/master,tools/dockerfile/grpc_clang_tidy/Dockerfile,,10
twhtanghk/docker.shell,refs/heads/master,pycam/Dockerfile,,9
anycable/anycable-go,refs/heads/master,.docker/Dockerfile.mrb-linux-amd64,,stretch
JoinMarket-Org/joinmarket-clientserver,refs/heads/master,Dockerfile,,buster
eripa/docker-opensmtpd-relay-debian,refs/heads/master,Dockerfile,,buster
mevdschee/php-crud-api,refs/heads/main,docker/debian11/Dockerfile,,11
google/or-tools,refs/heads/stable,tools/docker/test/amd64/debian-10/dotnet.Dockerfile,,10
alanbrent/dockerfiles,refs/heads/master,texlive/Dockerfile,,stretch
kuzzleio/kuzzle-containers,refs/heads/master,core-dev/Dockerfile,,bullseye
benbromhead/cassandra-operator,refs/heads/master,docker/circleBuildEnv/Dockerfile,,stretch
yyolk/buildpack-deps-graphicsmagick,refs/heads/master,stretch/curl/Dockerfile,,stretch
meihuabo/buildpack-deps,refs/heads/master,stretch/curl/Dockerfile,,stretch
mattrobenolt/buildpack-deps,refs/heads/master,stretch/curl/Dockerfile,,stretch
qixtand/qixtand,refs/heads/master,debian/stretch/curl/Dockerfile,,stretch
lindenlab/buildpack-deps,refs/heads/master,stretch/curl/Dockerfile,,stretch
Brainfood-com/docker-image-recipes,refs/heads/master,mongodb/Dockerfile,,stretch
nexdatas/recselector,refs/heads/develop,.ci/debian10_py2/Dockerfile,,buster
hughsie/libgusb,refs/heads/main,contrib/ci/Dockerfile-debian,,buster
veyon/veyon,refs/heads/master,.ci/linux.debian.bullseye/Dockerfile,,bullseye
ejona86/grpc,refs/heads/master,tools/dockerfile/test/ruby_buster_x64/Dockerfile,,buster
nicolasnoble/grpc,refs/heads/master,tools/dockerfile/test/ruby_buster_x64/Dockerfile,,buster
stanley-cheung/grpc,refs/heads/master,tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,buster
jtattermusch/grpc,refs/heads/master,tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,buster
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,buster
ctiller/grpc,refs/heads/master,tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,buster
grpc/grpc,refs/heads/master,tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,buster
jfrazelle/dockerfiles,refs/heads/master,gcc/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,gcc/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,gcc/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,gcc/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,gcc/Dockerfile,,bullseye
google/mediapipe,refs/heads/master,mediapipe/examples/coral/Dockerfile.arm64,,buster
saneax/dockerfiles,refs/heads/master,ssr/Dockerfile,,stretch
alanbrent/dockerfiles,refs/heads/master,sublime-text-3/Dockerfile,,stretch
asvinours/docker-images-and-tools,refs/heads/master,varnish3/Dockerfile,,stretch
passbolt/passbolt_docker,refs/heads/master,debian/Dockerfile,,bullseye
tuna/tunasync,refs/heads/master,.umlrootfs/Dockerfile,,buster
Brainfood-com/docker-image-recipes,refs/heads/master,dovecot/Dockerfile,,stretch
cyberitsolutions/alloc,refs/heads/master,Dockerfile,,buster
hbeatty/incubator-trafficcontrol,refs/heads/master,traffic_monitor/tests/Dockerfile-golangtest,,buster
GoogleCloudPlatform/google-fluentd,refs/heads/master,docker/Dockerfile,,10.10
bdreisbach/vrnetlab,refs/heads/master,vr-xcon/Dockerfile,,stretch
plajjan/vrnetlab,refs/heads/master,vr-xcon/Dockerfile,,stretch
mzagozen/vrnetlab,refs/heads/master,vr-xcon/Dockerfile,,stretch
livingobjects/docker-common,refs/heads/master,debian-base/Dockerfile,,9.2
Nascom/operate-dockerfiles,refs/heads/master,php/5.6/stretch/base/Dockerfile,,stretch
sunfoxcz/ansible-dkim,refs/heads/master,tests/debian/stretch/Dockerfile,,stretch
Own-Mailbox/proxy,refs/heads/master,Dockerfile,,stretch
jhoenicke/trezor-mcu,refs/heads/master,Dockerfile.emulator,,9
fenugrec/freediag,refs/heads/master,Dockerfile,,10
jbuddha/OpenRank,refs/heads/master,framework/gcc/Dockerfile,,stretch
tech-server/gondul,refs/heads/master,build/test/gondul-graphite-test.Dockerfile,,stretch
tech-server/tgnms,refs/heads/master,build/test/gondul-graphite-test.Dockerfile,,stretch
InfraBox/infrabox,refs/heads/master,src/api/Dockerfile,,9.3
kaliop/docker-images,refs/heads/master,php/7.2/Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,"eol/5.022.004-slim,threaded-buster/Dockerfile",,buster
twincitiespublictelevision/mm_api_notify,refs/heads/master,.deploy/Dockerfile,,buster
openforis/sepal,refs/heads/master,deploy/Dockerfile,,bullseye
saneax/dockerfiles,refs/heads/master,cathode/Dockerfile,,stretch
rust-lang-nursery/libc,refs/heads/master,ci/docker/sparc64-unknown-linux-gnu/Dockerfile,,stretch
jfrazelle/dockerfiles,refs/heads/master,transmission-ui/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,transmission-ui/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,transmission-ui/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,transmission-ui/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,transmission-ui/Dockerfile,,bullseye
SerkoNikolas/Deposit,refs/heads/master,docker/php7-fpm/Dockerfile,,stretch
djavorszky/ddn,refs/heads/master,dist/agent/mysql/Dockerfile,,stretch
mesosphere/marathon-lb,refs/heads/master,Dockerfile,,buster
ejona86/grpc,refs/heads/master,tools/dockerfile/interoptest/grpc_interop_pythonasyncio/Dockerfile,,bullseye
usb4java/libusb4java,refs/heads/master,dists/linux/Dockerfile.arm,,stretch
pevma/sqard,refs/heads/master,Debian/Dockerfile.sqard-debian-10,,10
cfjhallgren/shogun,refs/heads/develop,configs/shogun-sdk/Dockerfile,,stretch
sobolevn/git-secret,refs/heads/master,.ci/docker-ci/debian-gnupg1/Dockerfile,,11.2
unit9/docklabs,refs/heads/master,react-node/Dockerfile,,9
vulhub/vulhub,refs/heads/master,base/ffmpeg/3.2.4/Dockerfile,,9
kyllingstad/coral,refs/heads/master,docker/Dockerfile.debian-9-stretch,,stretch
Tekstove/Tekstove,refs/heads/master,docker/php/Dockerfile,,10
davygeek/vitess,refs/heads/master,docker/k8s/logrotate/Dockerfile,,stretch
enisoc/vitess,refs/heads/master,docker/k8s/logrotate/Dockerfile,,stretch
HubSpot/vitess,refs/heads/hubspot-client,docker/k8s/logrotate/Dockerfile,,stretch
dcadevil/vitess,refs/heads/master,docker/k8s/logrotate/Dockerfile,,stretch
jfrazelle/dockerfiles,refs/heads/master,gimp/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,gimp/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,gimp/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,gimp/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,gimp/Dockerfile,,bullseye
CppComet/comet-server,refs/heads/master,Dockerfile-dev,,9
kubeflow/mpi-operator,refs/heads/master,build/base/Dockerfile,,buster
liuchong/docker-rustup,refs/heads/master,dockerfiles/nightly_musl_onbuild/Dockerfile,,buster
Kismuz/btgym,refs/heads/master,docker/cpu/Dockerfile,,stretch
grycap/jenkins,refs/heads/master,docker/debian/9/base/Dockerfile,,9
siconos/siconos,refs/heads/master,ci_gitlab/dockerfiles/debian-buster/Dockerfile,,buster
hachreak/docker-erlang,refs/heads/master,Dockerfile,,stretch
ptman/approx-docker,refs/heads/master,Dockerfile,,buster
Nascom/operate-dockerfiles,refs/heads/master,php/5.6/bullseye/cli/Dockerfile,,bullseye
sdhoward/docker-library,refs/heads/master,x86_64/quagga/Dockerfile,,stretch
Normation/rudder-techniques,refs/heads/master,ci/shellcheck.Dockerfile,,11
alanbrent/dockerfiles,refs/heads/master,cathode/Dockerfile,,stretch
baszoetekouw/SCZ-deploy,refs/heads/master,docker/client/Dockerfile,,stretch
konstruktoid/dockerfiles,refs/heads/master,stress/Dockerfile,,buster
rothgar/dockerfiles,refs/heads/master,stress/Dockerfile,,buster
leosac/leosac,refs/heads/develop,docker/Dockerfile.cross_compile,,stretch
islog/leosac,refs/heads/develop,docker/Dockerfile.cross_compile,,stretch
AnsgarKlein/GPG-Gui,refs/heads/main,packages/debian10/Dockerfile,,10
diegobernardes/flare,refs/heads/master,misc/docker/run/Dockerfile,,stretch
ppc64le/build-scripts,refs/heads/master,j/jitsi/Debian/base/Dockerfile,,buster
DK-Hostmaster/epp-xsd-files,refs/heads/master,.github/actions/xmllint/Dockerfile,,buster
firebase/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
cmotc/apt-git,refs/heads/gh-pages,Dockerfile,,stretch
spacecowboy/yourss,refs/heads/master,Dockerfile,,stretch
Synerty/synerty-peek,refs/heads/master,gitlab/v2.2.x/linux/Dockerfile,,9
Synerty/synerty-peek,refs/heads/master,gitlab/master/linux/peek-linux:master.Dockerfile,,9
MiczFlor/RPi-Jukebox-RFID,refs/heads/develop,ci/Dockerfile.stretch.amd64,,stretch
MediaKraken/MediaKraken_Deployment,refs/heads/master,docker/debian/ComposeMediaKrakenBase10_9Rust/Dockerfile,,buster
gverger/ruby-cbc,refs/heads/master,test/installation-tests/Dockerfile-debian,,bullseye
mevdschee/php-crud-api,refs/heads/main,docker/debian10/Dockerfile,,10
mevdschee/mysql-crud-api,refs/heads/main,docker/debian10/Dockerfile,,10
mtmiller/ansible-role-minimal-base,refs/heads/master,travis/Dockerfile.Debian-buster,,buster
dooman87/imagemagick-docker,refs/heads/master,Dockerfile.bullseye,,bullseye
hbeatty/incubator-trafficcontrol,refs/heads/master,traffic_ops/app/bin/tests/Dockerfile-golangtest,,buster
servo/webrender,refs/heads/master,ci-scripts/docker-image/Dockerfile,,buster
stanley-cheung/grpc,refs/heads/master,tools/dockerfile/test/cxx_debian11_x64/Dockerfile,,11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/cxx_debian11_x64/Dockerfile,,11
ctiller/grpc,refs/heads/master,tools/dockerfile/test/cxx_debian11_x64/Dockerfile,,11
grpc/grpc,refs/heads/master,tools/dockerfile/test/cxx_debian11_x64/Dockerfile,,11
google/or-tools,refs/heads/stable,tools/docker/test/amd64/debian-11/dotnet.Dockerfile,,11
TokTok/toxcore,refs/heads/master,other/docker/windows/Dockerfile,,stretch
iphydf/toxcore,refs/heads/master,other/docker/windows/Dockerfile,,stretch
markus-k/dockerfiles,refs/heads/master,arm64-crosscompile/Dockerfile,,stretch
hlepesant/tppolytech,refs/heads/master,phpfpm/Dockerfile,,buster
Aedius/crowfall-royaumes-eternel,refs/heads/master,docker/nginx-preprod/Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,"eol/5.012.005-slim,threaded-buster/Dockerfile",,buster
alanbrent/dockerfiles,refs/heads/master,traceroute/Dockerfile,,stretch
alanbrent/dockerfiles,refs/heads/master,iceweasel/Dockerfile,,stretch
saneax/dockerfiles,refs/heads/master,stress/Dockerfile,,stretch
sreecha/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
antage/docker-nodejs,refs/heads/master,Dockerfile,,stretch
ClickAndMortar/docker,refs/heads/master,kubernetes/deployer/Dockerfile,,buster
ivansib/sibcoin,refs/heads/master,docker/Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,"5.030.003-slim,threaded-buster/Dockerfile",,buster
adaliszk/benchmark-php-cli,refs/heads/master,docker/env/7.0/Dockerfile-ext-static,,stretch
MarvAmBass/docker-apache2-ssl-secure,refs/heads/master,Dockerfile,,bullseye
Evolix/ansible-roles,refs/heads/stable,Dockerfile,,stretch
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/core_3.0/Dockerfile,,stretch
bringnow/docker-haproxy-letsencrypt,refs/heads/master,Dockerfile,,stretch
muxi/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
jboeuf/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
gurka/gameserver,refs/heads/master,tools/docker/Dockerfile,,bullseye
keopx/docker-apache-php,refs/heads/master,8.0/Dockerfile,,buster
nexdatas/configserver-db,refs/heads/master,.travis/debian9_py3/Dockerfile,,stretch
endlessm/chromium-browser,refs/heads/master,third_party/protobuf/kokoro/linux/dockerfile/test/python_stretch/Dockerfile,,stretch
stanley-cheung/grpc,refs/heads/master,tools/dockerfile/interoptest/grpc_interop_python/Dockerfile,,11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_python/Dockerfile,,11
grpc/grpc,refs/heads/master,tools/dockerfile/interoptest/grpc_interop_python/Dockerfile,,11
jfrazelle/dockerfiles,refs/heads/master,iceweasel/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,iceweasel/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,iceweasel/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,iceweasel/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,iceweasel/Dockerfile,,bullseye
rvernica/Dockerfile,refs/heads/master,scidb/19.11/Dockerfile,,9
Danack/Blog,refs/heads/master,docker/varnish/Dockerfile,,9
nexdatas/configserver,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch
dprasanthv/DockerFiles,refs/heads/master,scrapyd/Dockerfile,,stretch
MiczFlor/RPi-Jukebox-RFID,refs/heads/develop,ci/Dockerfile.buster.test_install.amd64,,buster
GoogleCloudPlatform/cloud-builders-community,refs/heads/master,protoc/Dockerfile,,buster
rangadi/incubator-beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
markflyhigh/incubator-beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
charlesccychen/beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
RyanSkraba/beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
rangadi/beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
tgroh/incubator-beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
mxm/incubator-beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
tgroh/beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
charlesccychen/incubator-beam,refs/heads/master,sdks/go/container/Dockerfile,,stretch
garyp/dockerfiles,refs/heads/main,postsrsd/Dockerfile,,11
Cockatrice/Cockatrice,refs/heads/master,.ci/Debian11/Dockerfile,,11
rafacouto/docker-postfix,refs/heads/master,Dockerfile,,stretch
GrovoLearning/marathon-lb,refs/heads/master,Dockerfile,,stretch
knesenko/marathon-lb,refs/heads/master,Dockerfile,,stretch
JamesAwesome/marathon-lb,refs/heads/master,Dockerfile,,stretch
kchodorow/bazel-1,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
Asana/bazel,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
kchodorow/bazel,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
LuminateWireless/bazel,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
variac/bazel,refs/heads/master,src/test/docker/Dockerfile.debian-stretch,,stretch
juhalindfors/bazel-patches,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
hermione521/bazel,refs/heads/master,tools/cpp/test/Dockerfile.debian-stretch,,stretch
jaedb/Iris,refs/heads/master,Dockerfile,,buster
coreos/docker-rclone-latest,refs/heads/master,Dockerfile,,9
MercenariesEngineering/Coalition,refs/heads/master,Dockerfile,,buster
leprechau/freeradius-server,refs/heads/v3.0.x,scripts/crossbuild/docker/debian9/Dockerfile,,stretch
vijos/jd4,refs/heads/master,Dockerfile,,stretch
MoonLiightz/docker-sinusbot,refs/heads/master,Dockerfile,,stretch
Konijnendijk/C-MCTS,refs/heads/master,build-agent/Dockerfile,,buster
Nascom/operate-dockerfiles,refs/heads/master,php/7.3/bullseye/cli/Dockerfile,,bullseye
PAStheLoD/docker-cookbooks,refs/heads/master,rust-cross-armv7/Dockerfile,,buster
ngld/knossos,refs/heads/nu,packages/server/Dockerfile,,10
kaligrafy/trRouting,refs/heads/v2c,Dockerfile,,buster
liuchong/docker-rustup,refs/heads/master,dockerfiles/all_musl/Dockerfile,,buster
