repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
rajatchopra/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim,rajatchopra,origin
pni-libraries/python-pni,refs/heads/develop,.ci/ubuntu18.10_py2/Dockerfile,,ubuntu:18.10,pni-libraries,python-pni
mdp/GistEvernoteImport,refs/heads/master,Dockerfile,,ubuntu:14.04,mdp,GistEvernoteImport
ENCODE-DCC/pipeline-container,refs/heads/master,images/macs2/Dockerfile,,ubuntu:14.04,ENCODE-DCC,pipeline-container
ukwa/docker-tinycdxserver,refs/heads/master,Dockerfile-build-rocksdb,,ubuntu:14.04,ukwa,docker-tinycdxserver
tomasreimers/tensorflow-emscripten,refs/heads/master,tensorflow/tools/docker/Dockerfile,,ubuntu:14.04,tomasreimers,tensorflow-emscripten
XiaoningDing/UbernetesPOC,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3,XiaoningDing,UbernetesPOC
Runbook/runbook,refs/heads/master,src/actions/Dockerfile,,ubuntu:14.04,Runbook,runbook
unvired/docker-umpdata,refs/heads/master,Dockerfile,,ubuntu:14.04,unvired,docker-umpdata
abiosoft/dockward,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,abiosoft,dockward
Yelp/synapse-tools,refs/heads/master,dockerfiles/itest/service_one/Dockerfile,,ubuntu:18.04,Yelp,synapse-tools
rust-lang-nursery/libc,refs/heads/master,ci/docker/i686-linux-android/Dockerfile,,ubuntu:16.04,rust-lang-nursery,libc
nrc/rustc-perf,refs/heads/master,collector/benchmarks/packed-simd/ci/docker/wasm32-unknown-unknown/Dockerfile,,ubuntu:18.04,nrc,rustc-perf
rust-lang-nursery/libc,refs/heads/master,ci/docker/x86_64-linux-android/Dockerfile,,ubuntu:16.04,rust-lang-nursery,libc
wglass/lighthouse,refs/heads/master,examples/dockerfiles/Dockerfile.base,,ubuntu:14.04,wglass,lighthouse
googleapis/google-cloud-cpp,refs/heads/main,ci/cloudbuild/dockerfiles/demo-debian-bullseye.Dockerfile,,debian:bullseye,googleapis,google-cloud-cpp
HewlettPackard/oneview-sdk-ruby,refs/heads/master,Dockerfile,,ubuntu:18.04,HewlettPackard,oneview-sdk-ruby
nWidart/nwidart-docs,refs/heads/master,docker/app/Dockerfile,,ubuntu:16.04,nWidart,nwidart-docs
cdecker/dockerfiles,refs/heads/master,lightning/node/Dockerfile,,ubuntu:16.04,cdecker,dockerfiles
braintree/braintree_node,refs/heads/master,Dockerfile,,debian:stretch,braintree,braintree_node
mongodb/mongo-ruby-driver,refs/heads/master,release/mri/Dockerfile,,debian:10,mongodb,mongo-ruby-driver
renanmfd/renandias,refs/heads/master,.vagrant/provisioning/roles/geerlingguy.adminer/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,renanmfd,renandias
yitzchak/dicy,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,yitzchak,dicy
amaltson/docker-redis-requirements,refs/heads/master,ubuntu/Dockerfile,,ubuntu:14.04,amaltson,docker-redis-requirements
tutumcloud/mongodb-backup,refs/heads/master,Dockerfile,,ubuntu:trusty,tutumcloud,mongodb-backup
icgc/icgc-get,refs/heads/develop,builder/Dockerfile,,ubuntu:16.04,icgc,icgc-get
n-at/docker-firebird2.5,refs/heads/master,Dockerfile,,ubuntu:16.04,n-at,docker-firebird2.5
berfinsari/metricbeat,refs/heads/master,lsbeat/vendor/github.com/elastic/beats/testing/environments/docker/metricbeat/Dockerfile-5.0.0-cgroups,,ubuntu:14.04,berfinsari,metricbeat
googleapis/gapic-generator-cpp,refs/heads/master,ci/kokoro/docker/e2e/Dockerfile,,ubuntu:18.04,googleapis,gapic-generator-cpp
csminpp/docker-1.9.1,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,csminpp,docker-1.9.1
ergl/lasp,refs/heads/master,Dockerfiles/lasp-gce-workflow-v2,,ubuntu:xenial,ergl,lasp
magland/mountainsort,refs/heads/master,packages/pyms/Dockerfile,,ubuntu:16.04,magland,mountainsort
TerryOtt/segmentcsv2kml,refs/heads/master,install/Dockerfile,,ubuntu:xenial,TerryOtt,segmentcsv2kml
ninjasphere/usvc-runtime,refs/heads/master,Dockerfile,,ubuntu:14.04,ninjasphere,usvc-runtime
ahushh/Monaba,refs/heads/docker,search/Dockerfile,,ubuntu:16.04,ahushh,Monaba
fspc/bikebike,refs/heads/master,14.04/Dockerfile,,ubuntu:14.04,fspc,bikebike
bizhao/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim,bizhao,kubernetes
ichilewa/javabuildPack,refs/heads/master,ci/docker-image/Dockerfile,,ubuntu:trusty,ichilewa,javabuildPack
projectbuendia/buendia,refs/heads/dev,tools/docker/Dockerfile,,debian:stretch-slim,projectbuendia,buendia
Oefenweb/ansible-conntrack,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-conntrack
simpleci/simpleci,refs/heads/master,src/frontend/Dockerfile,,ubuntu:16.04,simpleci,simpleci
ysrc/GourdScanV2,refs/heads/github,Dockerfile,,ubuntu:14.04,ysrc,GourdScanV2
konstruktoid/ansible-upstream,refs/heads/devel,test/runner/Dockerfile,,ubuntu:16.04,konstruktoid,ansible-upstream
paperManu/splash,refs/heads/master,tools/docker/Dockerfile,,ubuntu:18.04,paperManu,splash
actor-framework/actor-framework,refs/heads/master,.ci/debian-9/Dockerfile,,debian:9,actor-framework,actor-framework
dmlc/mxnet,refs/heads/master,ci/docker/Dockerfile.publish.ubuntu1404_gpu,,ubuntu:14.04,dmlc,mxnet
joaoportela/docker-python3-nosetests,refs/heads/master,Dockerfile,,ubuntu:18.04,joaoportela,docker-python3-nosetests
gabrielhartmann/libguestfs-container,refs/heads/master,Dockerfile,,ubuntu:14.04,gabrielhartmann,libguestfs-container
NervanaSystems/neon,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,NervanaSystems,neon
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/distribtest/python_ubuntu1404_x64/Dockerfile,,ubuntu:14.04,firebase,grpc-SwiftPM
grimlck/docker-log-example,refs/heads/master,Dockerfile,,ubuntu:14.04,grimlck,docker-log-example
henriklynggaard/ansible-role-rubymine,refs/heads/master,tests/Dockerfile_ubuntu_1404,,ubuntu:14.04,henriklynggaard,ansible-role-rubymine
instructure/dockerfiles,refs/heads/master,appliances/debugging/bionic/Dockerfile,,ubuntu:bionic,instructure,dockerfiles
tmckayus/oshinko-cli,refs/heads/master,vendor/github.com/openshift/origin/cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,tmckayus,oshinko-cli
E-Xor/rizer,refs/heads/master,Dockerfile,,ubuntu:14.04,E-Xor,rizer
yepengxj/df_st_origin1,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,yepengxj,df_st_origin1
camicroscope/oss-lite,refs/heads/master,Dockerfile,,ubuntu:14.04,camicroscope,oss-lite
fabric8io/gofabric8,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,fabric8io,gofabric8
vclfiddle/vclfiddle,refs/heads/master,varnish5_0_0/Dockerfile,,ubuntu:14.04.1,vclfiddle,vclfiddle
martel-innovate/kurento-magic-mirror-docker,refs/heads/master,Dockerfile,,ubuntu:16.04,martel-innovate,kurento-magic-mirror-docker
ClusterHQ/docker-plugins,refs/heads/clean,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,ClusterHQ,docker-plugins
serverdensity/sd-agent-core-plugins,refs/heads/master,.travis/dockerfiles/bullseye/Dockerfile,,ubuntu:18.04,serverdensity,sd-agent-core-plugins
CALlanoR/virtual_environments,refs/heads/master,web/memcached/distributed/docker/memcached_client/Dockerfile,,ubuntu:18.04,CALlanoR,virtual_environments
sosedoff/envd,refs/heads/master,Dockerfile,,ubuntu:14.04,sosedoff,envd
AsimmHirani/ISpyPi,refs/heads/master,tensorflow/contrib/tensorflow-master/tensorflow/tools/docker/Dockerfile,,ubuntu:16.04,AsimmHirani,ISpyPi
gaeldevo/docker-transmission-openvpn-master,refs/heads/HMA-opvn-files,Dockerfile,,ubuntu:14.04,gaeldevo,docker-transmission-openvpn-master
patocox/docker-wetty,refs/heads/master,Dockerfile,,ubuntu:14.04,patocox,docker-wetty
hitian/dockerfile,refs/heads/master,ubuntu/Dockerfile,,ubuntu:14.10,hitian,dockerfile
aerokube/selenoid-containers,refs/heads/master,selenium/base/base_1/Dockerfile,,ubuntu:16.04,aerokube,selenoid-containers
Tairy/dockerfiles,refs/heads/master,jekyll/Dockerfile,,ubuntu:14.04,Tairy,dockerfiles
nexdatas/tools,refs/heads/develop,.ci/debian9_py3/Dockerfile,,debian:stretch,nexdatas,tools
TimVanMourik/Porcupine,refs/heads/master,Dockerfile,,ubuntu:xenial-20161213,TimVanMourik,Porcupine
linas/opencog-docker,refs/heads/master,buildbot/workspace/Dockerfile,,ubuntu:14.04,linas,opencog-docker
Jrws/JonnyBot,refs/heads/master,D-Jonnybot/Dockerfile,,ubuntu:14.04,Jrws,JonnyBot
cyphar/docker-znc,refs/heads/master,Dockerfile,,ubuntu:14.04,cyphar,docker-znc
Asqatasun/Asqatasun,refs/heads/master,docker/all_SNAPSHOT-local/Dockerfile_api,,ubuntu:18.04,Asqatasun,Asqatasun
gutitrombotto/tp7_redes,refs/heads/master,redes-quagga/Dockerfile,,ubuntu:14.04,gutitrombotto,tp7_redes
jcderr/docker-s3fetch,refs/heads/master,Dockerfile,,ubuntu:14.04,jcderr,docker-s3fetch
ntd/adg,refs/heads/master,nodist/Dockerfile,,debian:stretch,ntd,adg
sandeepdsouza93/TensorFlow-15712,refs/heads/master,tensorflow/tools/dist_test/Dockerfile.local,,ubuntu:16.04,sandeepdsouza93,TensorFlow-15712
andreiRS/start-docker-project,refs/heads/master,Dockerfile,,ubuntu:14.04,andreiRS,start-docker-project
sendgrid/python-http-client,refs/heads/main,Dockerfile,,ubuntu:xenial,sendgrid,python-http-client
wgibbins/parabolaui,refs/heads/master,Dockerfile,,ubuntu:14.04,wgibbins,parabolaui
mksplg/docker-archivebot,refs/heads/master,archivebot-uploader/Dockerfile,,ubuntu:14.04,mksplg,docker-archivebot
gosick/selenium-phpunit-test,refs/heads/master,Dockerfile,,ubuntu:14.04,gosick,selenium-phpunit-test
GEFx/gef-devenv,refs/heads/master,misc/docker-irods/Dockerfile,,ubuntu:14.04,GEFx,gef-devenv
astroza/hi3518_env,refs/heads/master,Dockerfile,,ubuntu:14.10,astroza,hi3518_env
cloudtp/Cloud-Portal,refs/heads/master,Dockerfile,,ubuntu:14.04,cloudtp,Cloud-Portal
smartsheet-platform/sfdc-docs,refs/heads/master,Dockerfile,,ubuntu:trusty,smartsheet-platform,sfdc-docs
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/distribtest/python_ubuntu1604_x64/Dockerfile,,ubuntu:16.04,firebase,grpc-SwiftPM
ravaj-group/farmer,refs/heads/master,mailer/Dockerfile,,ubuntu:trusty,ravaj-group,farmer
pevma/sqard,refs/heads/master,Debian/Dockerfile.sqard-debian-9,,debian:9,pevma,sqard
openzim/gutenberg,refs/heads/master,Dockerfile,,ubuntu:bionic,openzim,gutenberg
Oefenweb/ansible-virtualenv,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-virtualenv
DeltaWhy/chimera,refs/heads/master,Dockerfile,,ubuntu:trusty,DeltaWhy,chimera
Griger/CC,refs/heads/master,dockerfiles/DockerfileLocal,,ubuntu:trusty,Griger,CC
kvnvelasco/adamite-group,refs/heads/master,Dockerfile,,ubuntu:14.04,kvnvelasco,adamite-group
ximion/appstream,refs/heads/master,tests/ci/Dockerfile-debian-stable,,debian:bullseye,ximion,appstream
globocom/vault,refs/heads/master,helpers/docker/swift/Dockerfile,,ubuntu:18.04,globocom,vault
tlcowling/docker-ruby,refs/heads/master,2.1.4/Dockerfile,,ubuntu:14.04,tlcowling,docker-ruby
diegobernardes/flare,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,diegobernardes,flare
andywhardy/haskell-gae,refs/heads/master,Dockerfile,,ubuntu:14.04,andywhardy,haskell-gae
nexdatas/taurusgui,refs/heads/develop,.ci/debian9_py3/Dockerfile,,debian:stretch,nexdatas,taurusgui
lukeiwanski/tensorflow-opencl,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:16.04,lukeiwanski,tensorflow-opencl
ianmiell/OLD-shutitdist,refs/heads/master,glib_config/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
swiftdocker/docker-swift,refs/heads/main,5.3/ubuntu/20.04/slim/Dockerfile,,ubuntu:20.04,swiftdocker,docker-swift
linzhaolover/myansible,refs/heads/master,kubernetes/kube_operate/Dockerfile,,ubuntu:16.04,linzhaolover,myansible
humblec/glusterblock-provisioner,refs/heads/master,vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,humblec,glusterblock-provisioner
georgkoester/haxe_dev_dockerimage,refs/heads/master,Dockerfile,,ubuntu:14.04,georgkoester,haxe_dev_dockerimage
crccheck/docker-pod,refs/heads/master,xxxperiments/image_size/Dockerfile.combo3,,ubuntu:14.04,crccheck,docker-pod
glaucomorais/dillinger,refs/heads/master,Dockerfile,,ubuntu:14.04,glaucomorais,dillinger
Boddlnagg/rustup.rs,refs/heads/master,ci/docker/mipsel-unknown-linux-gnu/Dockerfile,,ubuntu:16.04,Boddlnagg,rustup.rs
wtsi-hgi/13amp,refs/heads/master,Dockerfile,,ubuntu:14.04,wtsi-hgi,13amp
lucasdss/mycenae,refs/heads/master,scripts/Dockerfile,,ubuntu:xenial,lucasdss,mycenae
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-apt-cacher/Dockerfile,,ubuntu:14.04,jinsenglin,docker
codebom/codebom,refs/heads/master,Dockerfile,,ubuntu:14.04,codebom,codebom
cmehay/docker-1,refs/heads/master,builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,cmehay,docker-1
Censio/ansible-dev,refs/heads/truemotion-master,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04,Censio,ansible-dev
googlecodelabs/kubeflow-introduction,refs/heads/master,web-ui/Dockerfile,,ubuntu:16.04,googlecodelabs,kubeflow-introduction
minoruta/ast_mongo,refs/heads/master,test_bench/asterisk/Dockerfile,,ubuntu:xenial,minoruta,ast_mongo
kafkapre/tech-edu-webapp-google-technologies,refs/heads/master,client/Dockerfile,,ubuntu:16.04,kafkapre,tech-edu-webapp-google-technologies
tushar-dadlani/garden-linux-release,refs/heads/master,src/github.com/docker/docker/builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,tushar-dadlani,garden-linux-release
oboukili/dockers,refs/heads/master,ansible/debian9/Dockerfile,,debian:stretch,oboukili,dockers
arangodb-helper/build-docker-containers,refs/heads/master,distros/ubuntu/16.04/run/Dockerfile,,ubuntu:16.04,arangodb-helper,build-docker-containers
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/FeatureFinderIsotopeWavelet/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
mnieber/shared-goals,refs/heads/master,docker/Dockerfile.sharedgoals.1604,,ubuntu:16.04,mnieber,shared-goals
jeremyletang/whl-puller,refs/heads/master,docker/Dockerfile-build,,debian:stretch,jeremyletang,whl-puller
HostToday/ht-docker-node,refs/heads/master,Dockerfile,,ubuntu:bionic,HostToday,ht-docker-node
UWFlow/rmc,refs/heads/master,Docker/Dockerfile,,ubuntu:trusty,UWFlow,rmc
mabels/tunator,refs/heads/master,Dockerfile,,ubuntu:16.04,mabels,tunator
DomainDrivenArchitecture/dda-serverspec-crate,refs/heads/master,integration/docker18.04/image/Dockerfile,,ubuntu:18.04,DomainDrivenArchitecture,dda-serverspec-crate
nccgroup/featherduster,refs/heads/master,Dockerfile,,ubuntu:xenial,nccgroup,featherduster
cloudfoundry-incubator/garden-shed,refs/heads/master,vendor/github.com/docker/docker/builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,cloudfoundry-incubator,garden-shed
nyue/libzmq,refs/heads/master,Dockerfile,,ubuntu:14.04,nyue,libzmq
kubeflow/examples,refs/heads/master,mnist/web-ui/Dockerfile,,ubuntu:16.04,kubeflow,examples
tcheymol/generator-loopback-ansible,refs/heads/master,generators/app/templates/devops/provisioning/roles/ubuntu-postgresql/tests/Dockerfile-ubuntu14.04,,ubuntu:14.04,tcheymol,generator-loopback-ansible
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/PrecursorIonSelector/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
vanatteveldt/nlpipe,refs/heads/master,Dockerfile,,ubuntu:16.04,vanatteveldt,nlpipe
gleez/docker-images,refs/heads/master,debbuild/Dockerfile,,ubuntu:xenial,gleez,docker-images
SymfoniNext/furrow,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,SymfoniNext,furrow
classcat/quayio-openssh-server,refs/heads/master,Dockerfile,,ubuntu:trusty,classcat,quayio-openssh-server
efenfauzi/tiptopgallery,refs/heads/master,Dockerfile,,ubuntu:14.04,efenfauzi,tiptopgallery
sputnik-maps/gopnik,refs/heads/master,Dockerfile,,ubuntu:14.04,sputnik-maps,gopnik
mikelolasagasti/liferea,refs/heads/master,Dockerfile.travis,,ubuntu:20.04,mikelolasagasti,liferea
noonien/docker-openwrt-buildroot,refs/heads/master,18.06/Dockerfile,,ubuntu:18.04,noonien,docker-openwrt-buildroot
Aninstance/invoicing,refs/heads/master,Dockerfile,,ubuntu:16.04,Aninstance,invoicing
waltermoreira/serfnode-deployer,refs/heads/master,Dockerfile,,ubuntu:14.04,waltermoreira,serfnode-deployer
wadewilkins/Ansible,refs/heads/master,roles/external/external/ANXS.postgresql/tests/Dockerfile-ubuntu14.04,,ubuntu:14.04,wadewilkins,Ansible
CloudSlang/CloudSlang-Docker-Image,refs/heads/master,1.0.6/dev/Dockerfile,,ubuntu:14.04,CloudSlang,CloudSlang-Docker-Image
AltraMayor/f3,refs/heads/master,Dockerfile,,ubuntu:18.04,AltraMayor,f3
manicmonkey/licensing,refs/heads/master,Licensing-UI-AngularJS/src/main/docker/Dockerfile,,ubuntu:trusty,manicmonkey,licensing
Oefenweb/ansible-phpredis,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-phpredis
shabbychef/docker,refs/heads/master,bloodhound/Dockerfile,,ubuntu:14.04,shabbychef,docker
ontouchstart/qstk,refs/heads/master,Dockerfile,,ubuntu:14.04,ontouchstart,qstk
pgbackrest/pgbackrest,refs/heads/main,test/Dockerfile,,ubuntu:focal,pgbackrest,pgbackrest
lab2528/go-oneTime,refs/heads/master,containers/docker/develop-ubuntu/Dockerfile,,ubuntu:xenial,lab2528,go-oneTime
lbryio/lighthouse,refs/heads/master,Dockerfile,,ubuntu:18.04,lbryio,lighthouse
auvsi-suas/interop,refs/heads/master,server/Dockerfile,,ubuntu:20.04,auvsi-suas,interop
frreiss/tensorflow-fred,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu-py36,,ubuntu:16.04,frreiss,tensorflow-fred
arthis/psychic-tribble,refs/heads/master,Dockerfile.prod,,ubuntu:16.10,arthis,psychic-tribble
ahmadsalim/bprd-debugging,refs/heads/master,Dockerfile,,ubuntu:14.04,ahmadsalim,bprd-debugging
ran5515/DeepDecision,refs/heads/master,tensorflow/tools/dist_test/Dockerfile.local,,ubuntu:16.04,ran5515,DeepDecision
actor-framework/actor-framework,refs/heads/master,.ci/debian-10/Dockerfile,,debian:10,actor-framework,actor-framework
ptrendx/mxnet,refs/heads/master,docker/docker-python/Dockerfile.mxnet.python.cpu,,ubuntu:16.04,ptrendx,mxnet
spinnaker/echo,refs/heads/master,Dockerfile.ubuntu,,ubuntu:bionic,spinnaker,echo
GoogleCloudPlatform/container-engine-accelerators,refs/heads/master,nvidia-driver-installer/minikube/Dockerfile,,ubuntu:18.04,GoogleCloudPlatform,container-engine-accelerators
sdhoward/docker-library,refs/heads/master,x86_64/webapp/Dockerfile,,ubuntu:xenial,sdhoward,docker-library
phpList/phplist3,refs/heads/master,tests/Dockerfile,,debian:buster-slim,phpList,phplist3
spacecowboy/yourss,refs/heads/master,Dockerfile,,debian:stretch-slim,spacecowboy,yourss
MickayG/moby-kafka-logdriver,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,MickayG,moby-kafka-logdriver
gcamerli/docker_sgminer_amd64,refs/heads/master,Dockerfile,,debian:stretch,gcamerli,docker_sgminer_amd64
mhisaya/dockerfiles,refs/heads/master,nodejs/000.setup_nodejs/Dockerfile,,ubuntu:14.04,mhisaya,dockerfiles
romeOz/docker-phpfpm,refs/heads/master,7.2/Dockerfile,,ubuntu:bionic,romeOz,docker-phpfpm
jtesta/sslscan,refs/heads/master,docker_test/Dockerfile,,ubuntu:18.04,jtesta,sslscan
ya790206/my-docker-images,refs/heads/master,my/Dockerfile,,ubuntu:14.04,ya790206,my-docker-images
ianmiell/OLD-shutitdist,refs/heads/master,libxslt/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
switch-ch/docker_stuff,refs/heads/master,ansible/build/Dockerfile-2.1,,ubuntu:16.04,switch-ch,docker_stuff
jbuddha/OpenRank,refs/heads/master,framework/gcc/Dockerfile,,debian:stretch-slim,jbuddha,OpenRank
fintanr/docbook,refs/heads/master,ch02/hostname/Dockerfile,,ubuntu:14.04,fintanr,docbook
Skycelot/docker-gitlab,refs/heads/master,gitlab-preconfig/Dockerfile,,ubuntu:xenial,Skycelot,docker-gitlab
Zimbra-Community/zimbra-docker,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,Zimbra-Community,zimbra-docker
loveshell/Mobile-Security-Framework-MobSF,refs/heads/master,Dockerfile,,ubuntu:16.04,loveshell,Mobile-Security-Framework-MobSF
lagadic/visp,refs/heads/master,ci/docker/ubuntu-20.04/Dockerfile,,ubuntu:20.04,lagadic,visp
Piasy/GitlabSync2GithubDocker,refs/heads/master,Dockerfile,,ubuntu:14.04,Piasy,GitlabSync2GithubDocker
sjklein92/senior-design,refs/heads/master,Dockerfile,,ubuntu:trusty,sjklein92,senior-design
uq-eresearch/archaeology-reference-collections,refs/heads/master,Dockerfile,,debian:9,uq-eresearch,archaeology-reference-collections
UMBCCyberDawgs/DockerFiles,refs/heads/master,CTFd/Dockerfile,,ubuntu:trusty,UMBCCyberDawgs,DockerFiles
tco/screwdriver-docker-proxy,refs/heads/master,Dockerfile,,ubuntu:trusty,tco,screwdriver-docker-proxy
XCSoar/mapgen,refs/heads/master,container/worker/Dockerfile,,debian:bullseye-slim,XCSoar,mapgen
Workday/OpenFrame,refs/heads/master,blimp/engine/Dockerfile,,ubuntu:trusty,Workday,OpenFrame
hamishcunningham/fishy-wifi,refs/heads/master,ardesp/wegrow/couchdb/Dockerfile,,ubuntu:14.04,hamishcunningham,fishy-wifi
